1.897570,4.583238
1.593067,4.649124
1.510050,4.690527
1.214185,4.840687
1.050229,4.839958
0.929501,4.830058
0.657551,5.053001
0.513245,4.963809
0.131220,5.059810
6.061665,3.954054
5.822118,4.057325
5.679919,4.029157
5.561343,3.992480
5.375512,3.997465
5.228678,3.980706
4.950070,3.923329
4.904986,3.784875
4.782729,3.803805
4.476035,3.767869
4.335479,3.589652
4.132920,3.542982
3.975613,3.604319
4.006664,3.347462
3.851122,3.259992
3.694584,3.271929
3.515551,3.089527
3.456976,3.070109
3.197998,2.899702
3.069383,2.872027
3.105757,2.606194
2.916163,2.644757
2.830605,2.382078
2.616808,2.302975
2.627303,2.114488
2.532045,2.057480
2.513023,1.869360
2.417410,1.658263
2.396449,1.606369
2.263146,1.371026
2.232702,1.191421
2.173784,1.145757
2.029682,0.967656
1.997418,0.718585
2.080629,0.642489
2.018557,0.468806
2.007664,0.210459
1.995561,0.072365
1.943587,-0.053999
1.983300,-0.267303
1.955805,-0.402164
2.102974,-0.618066
2.048977,-0.784068
2.052317,-0.823934
2.222413,-1.089721
2.280331,-1.266658
2.319567,-1.361292
2.314683,-1.593655
2.383159,-1.773402
2.539962,-1.808778
2.549846,-1.984702
2.619677,-2.077879
2.713772,-2.334836
2.834473,-2.389335
2.879744,-2.582846
3.062325,-2.622768
3.065309,-2.864693
3.275304,-2.987349
3.316196,-2.962352
3.437916,-3.036741
3.643371,-3.268038
3.813420,-3.317341
3.908013,-3.478147
4.081794,-3.540392
4.210283,-3.528532
4.390639,-3.648091
4.607494,-3.745504
4.589277,-3.696152
4.923678,-3.771909
4.916815,-3.814799
5.212815,-3.953469
5.265003,-3.875996
5.467020,-4.019555
5.599668,-3.995089
5.756794,-4.028237
6.022889,-4.083821
6.203671,-4.019672
6.369559,-3.979965
6.521607,-3.979518
6.567263,-3.923045
6.774099,-3.934953
6.963553,-3.838418
7.117893,-3.761465
7.219727,-3.853534
7.474417,-3.729253
7.561813,-3.621997
7.688913,-3.548112
7.990883,-3.428695
8.084715,-3.421512
8.246319,-3.381923
8.371374,-3.328290
8.566256,-3.051944
8.572484,-2.939222
8.665775,-2.959147
8.928028,-2.824556
9.025945,-2.643605
9.078224,-2.497943
9.206163,-2.381866
9.201516,-2.257302
9.443768,-2.098915
9.432771,-1.994591
9.598773,-1.808945
9.696411,-1.608216
9.744871,-1.564646
9.835616,-1.479012
9.831536,-1.333269
9.893043,-0.986897
9.898077,-0.953389
10.026847,-0.846761
10.052271,-0.680389
10.057475,-0.435262
9.921048,-0.329759
10.033896,-0.137765
9.951867,0.089253
10.079713,0.196077
9.912959,0.334748
9.939626,0.559324
9.877585,0.672336
9.932781,0.895722
9.816597,1.093730
9.782064,1.273363
9.780371,1.353970
9.730539,1.636666
9.604303,1.783483
9.571279,1.773852
9.427328,2.077299
9.325905,2.123409
9.316239,2.350575
9.143467,2.504050
9.061260,2.585694
8.914575,2.667777
8.859628,2.804671
8.738873,2.960178
8.703240,3.023388
8.559545,3.173974
8.381218,3.199625
8.228490,3.237243
8.166887,3.419997
7.971513,3.427321
7.779565,3.508032
7.560791,3.720975
7.497202,3.815246
7.366721,3.683474
7.174528,3.898821
6.924227,3.847041
6.790683,3.994996
6.580536,4.036003
6.409546,3.922519
6.346493,3.983959
6.176566,4.017182
-0.085506,16.974377
-0.233270,17.024625
-0.338165,17.076699
-0.681598,16.862703
-0.815629,16.950134
-1.137470,16.907990
-1.276757,16.893285
-1.532633,16.778740
-1.610528,16.707434
-1.870648,16.606656
-1.981508,16.522899
-2.232635,16.437451
-2.448729,16.317024
-2.631999,16.374837
-2.742459,16.231595
-2.968067,16.065901
-3.104970,15.875754
-3.294778,15.849734
-3.497274,15.563336
-3.514351,15.552841
-3.696605,15.389132
-3.948555,15.248005
-3.957421,15.022348
-4.039413,14.782300
-4.196603,14.605789
-4.294505,14.440619
-4.438847,14.392812
-4.564079,14.167873
-4.667224,13.859683
-4.640934,13.838897
-4.770011,13.643001
-4.752154,13.399653
-4.818722,13.097513
-4.851710,13.021821
-4.888134,12.792925
-4.988412,12.542352
-4.933664,12.340444
-5.041376,12.110965
-5.025206,11.965180
-5.004512,11.668939
-4.872854,11.560434
-4.898956,11.337069
-4.978649,10.995957
-4.837551,10.949637
-4.888537,10.637640
-4.720899,10.541394
-4.650567,10.181595
-4.557332,10.017630
-4.615164,9.814541
-4.407939,9.610225
-4.290627,9.452282
-4.198670,9.297818
-4.067331,9.188181
-3.915946,9.005808
-3.755490,8.906811
-3.725840,8.641192
-3.558646,8.477570
-3.462007,8.400849
-3.261465,8.210901
-3.050962,8.019490
-2.849644,7.889452
-2.793499,7.800264
-2.580886,7.766700
-2.369778,7.686238
-2.282240,7.620584
-1.954513,7.502085
-1.906769,7.253437
-1.574931,7.275375
-1.426265,7.223060
-1.183011,7.109243
-1.115580,7.195842
-0.932024,7.004549
-0.682609,7.119688
-0.484110,7.030020
-0.229703,7.092673
-0.072011,7.053367
0.216289,6.938349
0.364245,7.068263
0.638394,7.124561
0.864171,6.975318
1.124547,7.134687
1.154700,7.228974
1.480605,7.121155
1.727757,7.232258
1.781467,7.418227
2.096057,7.438929
2.190618,7.512163
2.385000,7.650846
2.513394,7.786421
2.774688,7.930289
2.994208,7.874740
3.124430,7.988541
3.264481,8.120513
3.372890,8.260029
3.572943,8.471601
3.768579,8.724489
3.901552,8.799636
4.061962,9.046868
4.050516,9.067120
4.256603,9.401171
4.262383,9.561956
4.419085,9.623315
4.531354,9.816687
4.567176,10.114894
4.697679,10.264476
4.846352,10.509181
4.893821,10.750218
4.960390,10.957026
4.976864,11.050781
5.010704,11.357567
4.946471,11.512917
4.962306,11.689385
4.948138,11.947364
4.968920,12.181429
4.945066,12.375449
5.018843,12.440095
5.029465,12.643394
4.900537,12.878553
4.861838,13.144531
4.819753,13.360105
4.846075,13.473844
4.719484,13.673120
4.700684,13.909164
4.491247,14.079280
4.410640,14.407483
4.416715,14.595337
4.197660,14.707271
4.109559,14.852839
3.981123,15.040302
3.795317,15.091126
3.730160,15.256723
3.500067,15.414030
3.326991,15.673935
3.336619,15.704158
3.161031,16.001487
3.010231,16.011410
2.724850,16.222674
2.516996,16.368958
2.489575,16.424812
2.167482,16.394465
2.030821,16.631401
1.906687,16.703168
1.565353,16.821611
1.544553,16.750836
1.217295,16.891158
1.076353,16.981492
0.766760,16.944082
0.693936,16.896364
0.429799,16.899841
0.241739,17.082129
